id,organization,sector,region,country,annual_consumption_mwh,current_renewable_pct,grid_carbon_intensity_gco2_kwh,esg_pressure,contract_renewal_months,data_quality,lead_score,tier,buying_stage,estimated_annual_opportunity_value,recommended_offering,rationale,esg_pressure_label
SYN-001063,China Steel Mill 1063,Steel,China,China,18466010.6,6.8,527.7,0.564,6.5,synthetic,76.07,A,Evaluating,42058185.74,Corporate PPA,"18,466,011 MWh/yr; 93% decarbonization gap; grid 528 gCO2/kWh; evaluating (~6 mo to renewal); ESG pressure medium.",Medium
SYN-005149,India Cloud Campus 5149,Data Center / Hyperscaler,India,India,16955201.8,21.3,750.9,0.412,25.5,synthetic,76.06,A,Early / Long Horizon,79781006.55,Corporate PPA,"16,955,202 MWh/yr; 79% decarbonization gap; grid 751 gCO2/kWh; early / long horizon (~26 mo to renewal); ESG pressure medium.",Medium
SYN-006491,India Foundry 6491,Semiconductor,India,India,20502577.1,11.2,676.7,0.55,30.2,synthetic,76.05,A,Early / Long Horizon,82633586.74,Corporate PPA,"20,502,577 MWh/yr; 89% decarbonization gap; grid 677 gCO2/kWh; early / long horizon (~30 mo to renewal); ESG pressure medium.",Medium
SYN-003301,China Wafer Fab 3301,Semiconductor,China,China,11334383.5,17.8,583.1,0.609,12.1,synthetic,76.04,A,Evaluating,43213470.53,Corporate PPA,"11,334,384 MWh/yr; 82% decarbonization gap; grid 583 gCO2/kWh; evaluating (~12 mo to renewal); ESG pressure medium.",Medium
SYN-005190,India Metalworks 5190,Steel,India,India,9793732.3,11.4,713.4,0.525,5.7,synthetic,76.03,A,In Renewal Window,21495283.65,Corporate PPA,"9,793,732 MWh/yr; 89% decarbonization gap; grid 713 gCO2/kWh; in renewal window (~6 mo to renewal); ESG pressure medium.",Medium
SYN-002096,China Steel Mill 2096,Steel,China,China,27641307.7,5.4,624.0,0.527,19.5,synthetic,75.98,A,Early / Long Horizon,63652403.37,Corporate PPA,"27,641,308 MWh/yr; 95% decarbonization gap; grid 624 gCO2/kWh; early / long horizon (~20 mo to renewal); ESG pressure medium.",Medium
SYN-002619,India Chemical Park 2619,Chemicals,India,India,8812222.8,6.6,704.8,0.425,7.5,synthetic,75.97,A,Evaluating,26803256.87,Corporate PPA,"8,812,223 MWh/yr; 93% decarbonization gap; grid 705 gCO2/kWh; evaluating (~8 mo to renewal); ESG pressure medium.",Medium
SYN-003445,India Semiconductor Works 3445,Semiconductor,India,India,15411832.9,37.0,761.4,0.537,13.8,synthetic,75.97,A,Evaluating,48994216.79,Corporate PPA,"15,411,833 MWh/yr; 63% decarbonization gap; grid 761 gCO2/kWh; evaluating (~14 mo to renewal); ESG pressure medium.",Medium
SYN-004028,India Steel Mill 4028,Steel,India,India,19357359.5,18.8,773.2,0.473,12.4,synthetic,75.96,A,Evaluating,39907132.35,Corporate PPA,"19,357,360 MWh/yr; 81% decarbonization gap; grid 773 gCO2/kWh; evaluating (~12 mo to renewal); ESG pressure medium.",Medium
SYN-007458,East Asia Distribution Retail 7458,Retail / E-commerce,East Asia (ex-China),South Korea,10910665.1,18.6,428.6,0.735,6.8,synthetic,75.96,A,Evaluating,48820862.06,Corporate PPA,"10,910,665 MWh/yr; 81% decarbonization gap; grid 429 gCO2/kWh; evaluating (~7 mo to renewal); ESG pressure high.",High
SYN-006866,China Semiconductor Works 6866,Semiconductor,China,China,15711567.8,32.3,574.7,0.627,7.9,synthetic,75.93,A,Evaluating,52383938.2,Corporate PPA,"15,711,568 MWh/yr; 68% decarbonization gap; grid 575 gCO2/kWh; evaluating (~8 mo to renewal); ESG pressure medium.",Medium
SYN-002084,China Light Metals 2084,Aluminium,China,China,29219682.4,26.6,570.0,0.594,8.8,synthetic,75.86,A,Evaluating,65492996.13,Corporate PPA,"29,219,682 MWh/yr; 73% decarbonization gap; grid 570 gCO2/kWh; evaluating (~9 mo to renewal); ESG pressure medium.",Medium
SYN-001015,China Light Metals 1015,Aluminium,China,China,32118504.2,12.0,537.1,0.56,16.5,synthetic,75.84,A,Evaluating,81837948.7,Corporate PPA,"32,118,504 MWh/yr; 88% decarbonization gap; grid 537 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure medium.",Medium
REAL-0068,Saudi Aramco (Operations),Oil & Gas,Middle East,Saudi Arabia,25000000.0,4.0,550.0,0.4,12.0,public-estimate,75.81,A,Evaluating,67900000.0,Corporate PPA,"25,000,000 MWh/yr; 96% decarbonization gap; grid 550 gCO2/kWh; evaluating (~12 mo to renewal); ESG pressure medium.",Medium
SYN-005613,India Metalworks 5613,Steel,India,India,16186744.5,16.0,754.8,0.382,9.0,synthetic,75.8,A,Evaluating,34186404.38,Corporate PPA,"16,186,744 MWh/yr; 84% decarbonization gap; grid 755 gCO2/kWh; evaluating (~9 mo to renewal); ESG pressure medium.",Medium
REAL-0039,SABIC,Chemicals,Middle East,Saudi Arabia,20000000.0,5.0,550.0,0.4,10.0,public-estimate,75.78,A,Evaluating,61600000.0,Corporate PPA,"20,000,000 MWh/yr; 95% decarbonization gap; grid 550 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure medium.",Medium
SYN-001167,India Chemical Park 1167,Chemicals,India,India,13211062.6,18.0,704.8,0.508,9.6,synthetic,75.77,A,Evaluating,36568221.28,Corporate PPA,"13,211,063 MWh/yr; 82% decarbonization gap; grid 705 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure medium.",Medium
SYN-004352,China Alumina Refinery 4352,Aluminium,China,China,27874086.0,12.1,513.4,0.508,11.1,synthetic,75.77,A,Evaluating,70964635.55,Corporate PPA,"27,874,086 MWh/yr; 88% decarbonization gap; grid 513 gCO2/kWh; evaluating (~11 mo to renewal); ESG pressure medium.",Medium
SYN-008709,East Asia Alumina Refinery 8709,Aluminium,East Asia (ex-China),Japan,13947526.6,12.0,472.7,0.729,5.0,synthetic,75.75,A,In Renewal Window,35538297.78,Corporate PPA,"13,947,527 MWh/yr; 88% decarbonization gap; grid 473 gCO2/kWh; in renewal window (~5 mo to renewal); ESG pressure high.",High
SYN-004676,China Alumina Refinery 4676,Aluminium,China,China,39719455.0,34.5,613.5,0.549,10.3,synthetic,75.73,A,Evaluating,82437728.85,Corporate PPA,"39,719,455 MWh/yr; 66% decarbonization gap; grid 614 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure medium.",Medium
SYN-002381,China Hyperscale DC 2381,Data Center / Hyperscaler,China,China,16650549.6,34.9,537.0,0.591,8.2,synthetic,75.72,A,Evaluating,68836702.16,Corporate PPA,"16,650,550 MWh/yr; 65% decarbonization gap; grid 537 gCO2/kWh; evaluating (~8 mo to renewal); ESG pressure medium.",Medium
SYN-007942,China Gas Processing 7942,Oil & Gas,China,China,24018775.8,29.0,644.7,0.612,8.9,synthetic,75.71,A,Evaluating,52625137.78,Corporate PPA,"24,018,776 MWh/yr; 71% decarbonization gap; grid 645 gCO2/kWh; evaluating (~9 mo to renewal); ESG pressure medium.",Medium
SYN-004197,China Aluminium Smelter 4197,Aluminium,China,China,22432072.3,15.5,615.0,0.617,16.6,synthetic,75.68,A,Evaluating,55508162.91,Corporate PPA,"22,432,072 MWh/yr; 84% decarbonization gap; grid 615 gCO2/kWh; evaluating (~17 mo to renewal); ESG pressure medium.",Medium
SYN-002784,India Wafer Fab 2784,Semiconductor,India,India,22338125.8,45.3,722.4,0.433,9.8,synthetic,75.62,A,Evaluating,64894489.26,Corporate PPA,"22,338,126 MWh/yr; 55% decarbonization gap; grid 722 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure medium.",Medium
SYN-009647,India Upstream Operations 9647,Oil & Gas,India,India,18005310.9,22.0,646.9,0.49,5.6,synthetic,75.6,A,In Renewal Window,42096416.88,Corporate PPA,"18,005,311 MWh/yr; 78% decarbonization gap; grid 647 gCO2/kWh; in renewal window (~6 mo to renewal); ESG pressure medium.",Medium
SYN-000554,China Distribution Retail 0554,Retail / E-commerce,China,China,5916586.5,16.0,591.6,0.583,6.9,synthetic,75.57,A,Evaluating,27074299.82,Corporate PPA,"5,916,586 MWh/yr; 84% decarbonization gap; grid 592 gCO2/kWh; evaluating (~7 mo to renewal); ESG pressure medium.",Medium
SYN-006942,Middle East Steel Mill 6942,Steel,Middle East,Qatar,24095645.8,7.6,529.0,0.473,8.8,synthetic,75.57,A,Evaluating,54533265.57,Corporate PPA,"24,095,646 MWh/yr; 92% decarbonization gap; grid 529 gCO2/kWh; evaluating (~9 mo to renewal); ESG pressure medium.",Medium
SYN-001219,China Steel Mill 1219,Steel,China,China,31021451.6,10.0,594.8,0.471,15.8,synthetic,75.54,A,Evaluating,68867622.55,Corporate PPA,"31,021,452 MWh/yr; 90% decarbonization gap; grid 595 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure medium.",Medium
SYN-005708,India Steel Works 5708,Steel,India,India,17512803.5,16.1,712.4,0.446,10.5,synthetic,75.53,A,Evaluating,36955517.95,Corporate PPA,"17,512,804 MWh/yr; 84% decarbonization gap; grid 712 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure medium.",Medium
REAL-0030,Emirates Global Aluminium,Aluminium,Middle East,United Arab Emirates,22000000.0,8.0,550.0,0.4,10.0,public-estimate,75.52,A,Evaluating,57904000.0,Corporate PPA,"22,000,000 MWh/yr; 92% decarbonization gap; grid 550 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure medium.",Medium
SYN-002238,Middle East Alumina Refinery 2238,Aluminium,Middle East,Qatar,19457574.9,22.0,612.7,0.493,6.4,synthetic,75.52,A,Evaluating,45491810.12,Corporate PPA,"19,457,575 MWh/yr; 78% decarbonization gap; grid 613 gCO2/kWh; evaluating (~6 mo to renewal); ESG pressure medium.",Medium
SYN-000778,Europe Data Hub 0778,Data Center / Hyperscaler,Europe,Spain,21779229.1,26.7,242.4,0.986,10.7,synthetic,75.49,A,Evaluating,97540455.45,Corporate PPA,"21,779,229 MWh/yr; 73% decarbonization gap; grid 242 gCO2/kWh; evaluating (~11 mo to renewal); ESG pressure high.",High
SYN-000846,China Metalworks 0846,Steel,China,China,31491864.2,20.1,646.8,0.592,17.2,synthetic,75.49,A,Evaluating,64186717.61,Corporate PPA,"31,491,864 MWh/yr; 80% decarbonization gap; grid 647 gCO2/kWh; evaluating (~17 mo to renewal); ESG pressure medium.",Medium
SYN-009187,China Petrochem Complex 9187,Chemicals,China,China,20872910.4,6.3,614.2,0.627,22.9,synthetic,75.46,A,Early / Long Horizon,63637329.23,Corporate PPA,"20,872,910 MWh/yr; 94% decarbonization gap; grid 614 gCO2/kWh; early / long horizon (~23 mo to renewal); ESG pressure medium.",Medium
SYN-009388,Southeast Asia Steel Mill 9388,Steel,Southeast Asia,Thailand,21576365.6,5.5,547.5,0.447,9.3,synthetic,75.46,A,Evaluating,49647217.25,Corporate PPA,"21,576,366 MWh/yr; 94% decarbonization gap; grid 548 gCO2/kWh; evaluating (~9 mo to renewal); ESG pressure medium.",Medium
SYN-005178,India Hyperscale DC 5178,Data Center / Hyperscaler,India,India,15632435.7,25.1,661.0,0.483,19.8,synthetic,75.45,A,Early / Long Horizon,71061926.21,Corporate PPA,"15,632,436 MWh/yr; 75% decarbonization gap; grid 661 gCO2/kWh; early / long horizon (~20 mo to renewal); ESG pressure medium.",Medium
SYN-009318,China Hyperscale DC 9318,Data Center / Hyperscaler,China,China,15398408.6,45.9,647.8,0.574,7.9,synthetic,75.45,A,Evaluating,56546036.06,Corporate PPA,"15,398,409 MWh/yr; 54% decarbonization gap; grid 648 gCO2/kWh; evaluating (~8 mo to renewal); ESG pressure medium.",Medium
SYN-004922,India Chemical Park 4922,Chemicals,India,India,17993642.4,24.6,741.8,0.35,8.5,synthetic,75.43,A,Evaluating,46956209.21,Corporate PPA,"17,993,642 MWh/yr; 75% decarbonization gap; grid 742 gCO2/kWh; evaluating (~8 mo to renewal); ESG pressure medium.",Medium
SYN-000140,China Light Metals 0140,Aluminium,China,China,28348055.5,23.0,566.8,0.643,13.6,synthetic,75.4,A,Evaluating,65682444.59,Corporate PPA,"28,348,056 MWh/yr; 77% decarbonization gap; grid 567 gCO2/kWh; evaluating (~14 mo to renewal); ESG pressure medium.",Medium
SYN-002791,China Upstream Operations 2791,Oil & Gas,China,China,16716393.8,6.4,584.3,0.612,15.3,synthetic,75.31,A,Evaluating,44559219.31,Corporate PPA,"16,716,394 MWh/yr; 94% decarbonization gap; grid 584 gCO2/kWh; evaluating (~15 mo to renewal); ESG pressure medium.",Medium
SYN-004650,China Foundry 4650,Semiconductor,China,China,19265734.7,14.0,649.0,0.453,24.8,synthetic,75.27,A,Early / Long Horizon,75868463.25,Corporate PPA,"19,265,735 MWh/yr; 86% decarbonization gap; grid 649 gCO2/kWh; early / long horizon (~25 mo to renewal); ESG pressure medium.",Medium
SYN-007008,India Steel Works 7008,Steel,India,India,14556133.8,11.6,752.0,0.361,11.4,synthetic,75.25,A,Evaluating,31895400.38,Corporate PPA,"14,556,134 MWh/yr; 88% decarbonization gap; grid 752 gCO2/kWh; evaluating (~11 mo to renewal); ESG pressure medium.",Medium
SYN-007931,Oceania Light Metals 7931,Aluminium,Oceania,Australia,54813149.2,18.4,417.9,0.63,16.3,synthetic,75.25,A,Evaluating,132297016.91,Corporate PPA,"54,813,149 MWh/yr; 82% decarbonization gap; grid 418 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure medium.",Medium
SYN-000232,Europe Aluminium Smelter 0232,Aluminium,Europe,France,36969308.8,28.9,266.0,0.977,4.1,synthetic,75.23,A,In Renewal Window,81077391.13,Battery Storage,"36,969,309 MWh/yr; 71% decarbonization gap; grid 266 gCO2/kWh; in renewal window (~4 mo to renewal); ESG pressure high.",High
SYN-006457,India Petrochem Complex 6457,Chemicals,India,India,6918952.8,11.8,774.9,0.37,4.2,synthetic,75.22,A,In Renewal Window,20181201.53,Corporate PPA,"6,918,953 MWh/yr; 88% decarbonization gap; grid 775 gCO2/kWh; in renewal window (~4 mo to renewal); ESG pressure medium.",Medium
SYN-002539,India Ore Processing 2539,Mining & Metals,India,India,13246424.1,8.7,719.5,0.462,19.2,synthetic,75.19,A,Early / Long Horizon,44575541.74,Corporate PPA,"13,246,424 MWh/yr; 91% decarbonization gap; grid 720 gCO2/kWh; early / long horizon (~19 mo to renewal); ESG pressure medium.",Medium
SYN-008586,India Cloud Campus 8586,Data Center / Hyperscaler,India,India,9898029.1,39.5,760.2,0.406,7.9,synthetic,75.19,A,Evaluating,39008132.68,Corporate PPA,"9,898,029 MWh/yr; 60% decarbonization gap; grid 760 gCO2/kWh; evaluating (~8 mo to renewal); ESG pressure medium.",Medium
SYN-005128,India Aluminium Smelter 5128,Aluminium,India,India,42233821.1,27.9,710.5,0.45,21.0,synthetic,75.18,A,Early / Long Horizon,93509903.3,Corporate PPA,"42,233,821 MWh/yr; 72% decarbonization gap; grid 710 gCO2/kWh; early / long horizon (~21 mo to renewal); ESG pressure medium.",Medium
SYN-006052,China Chemical Park 6052,Chemicals,China,China,20127507.9,17.5,555.8,0.573,10.0,synthetic,75.16,A,Evaluating,55954471.96,Corporate PPA,"20,127,508 MWh/yr; 82% decarbonization gap; grid 556 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure medium.",Medium
SYN-002462,Africa Hyperscale DC 2462,Data Center / Hyperscaler,Africa,Morocco,18760418.8,28.1,514.0,0.399,8.5,synthetic,75.14,A,Evaluating,82917299.01,Corporate PPA,"18,760,419 MWh/yr; 72% decarbonization gap; grid 514 gCO2/kWh; evaluating (~8 mo to renewal); ESG pressure medium.",Medium
SYN-004532,India Data Hub 4532,Data Center / Hyperscaler,India,India,10337828.6,26.5,732.6,0.464,18.0,synthetic,75.14,A,Evaluating,46385836.93,Corporate PPA,"10,337,829 MWh/yr; 74% decarbonization gap; grid 733 gCO2/kWh; evaluating (~18 mo to renewal); ESG pressure medium.",Medium
SYN-008795,India Cloud Campus 8795,Data Center / Hyperscaler,India,India,14698214.1,52.2,772.5,0.467,7.8,synthetic,75.13,A,Evaluating,50085634.37,Corporate PPA,"14,698,214 MWh/yr; 48% decarbonization gap; grid 772 gCO2/kWh; evaluating (~8 mo to renewal); ESG pressure medium.",Medium
SYN-002702,India Metalworks 2702,Steel,India,India,16963361.2,12.7,772.4,0.52,18.7,synthetic,75.12,A,Early / Long Horizon,36834242.51,Corporate PPA,"16,963,361 MWh/yr; 87% decarbonization gap; grid 772 gCO2/kWh; early / long horizon (~19 mo to renewal); ESG pressure medium.",Medium
SYN-004696,Europe Semiconductor Works 4696,Semiconductor,Europe,Spain,16453801.8,19.3,238.6,0.897,5.0,synthetic,75.12,A,In Renewal Window,61917301.55,Corporate PPA,"16,453,802 MWh/yr; 81% decarbonization gap; grid 239 gCO2/kWh; in renewal window (~5 mo to renewal); ESG pressure high.",High
SYN-000487,India Steel Mill 0487,Steel,India,India,32313712.3,16.9,617.6,0.516,16.4,synthetic,75.1,A,Evaluating,67723078.24,Corporate PPA,"32,313,712 MWh/yr; 83% decarbonization gap; grid 618 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure medium.",Medium
SYN-007794,India Steel Mill 7794,Steel,India,India,17494162.0,15.7,752.3,0.465,15.5,synthetic,75.09,A,Evaluating,37042138.62,Corporate PPA,"17,494,162 MWh/yr; 84% decarbonization gap; grid 752 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure medium.",Medium
SYN-002930,North America Metalworks 2930,Steel,North America,United States,32995948.8,8.3,358.5,0.686,9.8,synthetic,75.07,A,Evaluating,74260682.37,Corporate PPA,"32,995,949 MWh/yr; 92% decarbonization gap; grid 358 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure high.",High
SYN-006634,East Asia Wafer Fab 6634,Semiconductor,East Asia (ex-China),Japan,17181363.8,30.9,406.5,0.707,3.8,synthetic,75.07,A,In Renewal Window,58078164.05,Corporate PPA,"17,181,364 MWh/yr; 69% decarbonization gap; grid 406 gCO2/kWh; in renewal window (~4 mo to renewal); ESG pressure high.",High
SYN-006155,China Alumina Refinery 6155,Aluminium,China,China,27668448.2,14.9,554.7,0.609,17.8,synthetic,75.04,A,Evaluating,68814197.52,Corporate PPA,"27,668,448 MWh/yr; 85% decarbonization gap; grid 555 gCO2/kWh; evaluating (~18 mo to renewal); ESG pressure medium.",Medium
SYN-002922,China Upstream Operations 2922,Oil & Gas,China,China,14775508.3,6.4,643.9,0.619,18.9,synthetic,75.0,A,Early / Long Horizon,39385594.92,Corporate PPA,"14,775,508 MWh/yr; 94% decarbonization gap; grid 644 gCO2/kWh; early / long horizon (~19 mo to renewal); ESG pressure medium.",Medium
SYN-009181,East Asia Hyperscale DC 9181,Data Center / Hyperscaler,East Asia (ex-China),South Korea,16279578.6,23.6,497.1,0.623,16.0,synthetic,74.98,A,Evaluating,75029321.85,Corporate PPA,"16,279,579 MWh/yr; 76% decarbonization gap; grid 497 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure medium.",Medium
SYN-007195,India Aluminium Smelter 7195,Aluminium,India,India,11798695.0,17.3,759.4,0.362,9.0,synthetic,74.97,A,Evaluating,28749880.11,Corporate PPA,"11,798,695 MWh/yr; 83% decarbonization gap; grid 759 gCO2/kWh; evaluating (~9 mo to renewal); ESG pressure medium.",Medium
SYN-007495,Europe Hyperscale DC 7495,Data Center / Hyperscaler,Europe,Germany,19694937.6,36.3,262.4,0.966,5.3,synthetic,74.97,A,In Renewal Window,80264748.7,Corporate PPA,"19,694,938 MWh/yr; 64% decarbonization gap; grid 262 gCO2/kWh; in renewal window (~5 mo to renewal); ESG pressure high.",High
SYN-009005,Europe Steel Mill 9005,Steel,Europe,Italy,30652772.9,7.1,239.3,0.932,9.5,synthetic,74.96,A,Evaluating,69649230.58,Decarbonization Advisory,"30,652,773 MWh/yr; 93% decarbonization gap; grid 239 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure high.",High
SYN-008126,India Aluminium Smelter 8126,Aluminium,India,India,14304872.4,10.3,748.0,0.513,21.5,synthetic,74.95,A,Early / Long Horizon,36959498.82,Corporate PPA,"14,304,872 MWh/yr; 90% decarbonization gap; grid 748 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure medium.",Medium
SYN-001688,India Upstream Operations 1688,Oil & Gas,India,India,19824198.6,14.8,658.4,0.437,13.1,synthetic,74.93,A,Evaluating,49346395.16,Corporate PPA,"19,824,199 MWh/yr; 85% decarbonization gap; grid 658 gCO2/kWh; evaluating (~13 mo to renewal); ESG pressure medium.",Medium
SYN-007137,Europe Wafer Fab 7137,Semiconductor,Europe,Italy,21432589.0,13.3,259.9,0.825,12.8,synthetic,74.93,A,Evaluating,84896628.29,Corporate PPA,"21,432,589 MWh/yr; 87% decarbonization gap; grid 260 gCO2/kWh; evaluating (~13 mo to renewal); ESG pressure high.",High
SYN-001122,China Data Hub 1122,Data Center / Hyperscaler,China,China,11021045.5,28.1,632.4,0.599,16.1,synthetic,74.89,A,Evaluating,48710816.9,Corporate PPA,"11,021,046 MWh/yr; 72% decarbonization gap; grid 632 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure medium.",Medium
SYN-001235,East Asia Ore Processing 1235,Mining & Metals,East Asia (ex-China),Japan,8445249.0,9.5,454.3,0.79,4.8,synthetic,74.89,A,In Renewal Window,28236690.03,Corporate PPA,"8,445,249 MWh/yr; 90% decarbonization gap; grid 454 gCO2/kWh; in renewal window (~5 mo to renewal); ESG pressure high.",High
SYN-008027,China Aluminium Smelter 8027,Aluminium,China,China,31865792.5,15.0,547.9,0.46,15.0,synthetic,74.89,A,Evaluating,79186494.36,Corporate PPA,"31,865,792 MWh/yr; 85% decarbonization gap; grid 548 gCO2/kWh; evaluating (~15 mo to renewal); ESG pressure medium.",Medium
SYN-008902,North America Alumina Refinery 8902,Aluminium,North America,Canada,28954904.9,11.5,411.4,0.678,13.4,synthetic,74.88,A,Evaluating,74081124.19,Corporate PPA,"28,954,905 MWh/yr; 88% decarbonization gap; grid 411 gCO2/kWh; evaluating (~13 mo to renewal); ESG pressure high.",High
SYN-000188,North America Metalworks 0188,Steel,North America,United States,32392257.7,10.4,381.1,0.673,10.0,synthetic,74.85,A,Evaluating,71677587.84,Corporate PPA,"32,392,258 MWh/yr; 90% decarbonization gap; grid 381 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure high.",High
